ProductServicesID|UID|Code|Name|Description|Price|Cost|Category|IsDelete|ForSale|Qty|MRP|ManufacturerID|ServiceDuration|TrackInventory|LastModifyDateTime|IsFavourite|CreatedOn|CreatedBy|LastModifyBy|SyncWithGodam|SyncDateTime|SubCategoryID|StyleCode|Color|Size|ISBN|ItemType|ValidityInDaysForGiftVoucher|ValidityInDaysForPackage|IsDefineItemForPackage|IsUniqueNo|UniqueLabel|MigrationID|EnableBatchTracking|StockKeepingUOM|PurchaseUOM|SalesUOM|IsRepack|ERPID|IsMRPTaxInclusive|IsSerialEnable|ItemGroupCode|IsTaxEnableForPackage|HSNCode|UseGlobalGSTTaxMaster|AllowDecimalInQty|NewProductServicesID|IsRechargable|ComputeAsAdditionalCharges|PrintGroupType
1033003|25457|8906007675499|JOVEES HERBAL SINDOOR RED@3ML||92.00|92.00|26299|false|true|0.00|92.00|0|0|true|2017-09-19 15:25:27|(null)|2017-06-02 18:12:32|15721|639381|(null)|(null)|65508|(null)|(null)|(null)|(null)|1|0|0|false|false||1034546|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false|33040000|false|true|(null)|(null)|(null)|(null)
1033004|25457|8906007675598|JOVEES 30+YOUTH FACE CREAM@60GM||295.00|262.82|26299|false|true|0.00|295.00|(null)|(null)|true|2017-08-06 12:07:35|(null)|2017-06-02 19:11:44|15721|15721|(null)|(null)|65508|(null)|(null)|(null)|(null)|1|0|0|false|false||1034585|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|33049910|false|true|(null)|(null)|(null)|(null)
1033005|25457|8906007675635|JOVEES CLEANSING LOTION @100ML||230.00|205.70|26299|false|true|0.00|230.00|(null)|(null)|true|2017-08-25 11:49:15|(null)|2017-06-03 11:38:41|15721|15721|(null)|(null)|65508|(null)|(null)|(null)|(null)|1|0|0|false|false||1034619|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|33049930|false|true|(null)|(null)|(null)|(null)
1033006|25457|8906007675772|JOVEES DE-TAN LOTION@60ML||165.00|132.00|26299|false|true|0.00|165.00|(null)|(null)|true|2017-06-02 18:19:02|(null)|2017-06-02 18:19:02|15721|15721|(null)|(null)|65508|(null)|(null)|(null)|(null)|1|0|0|false|false||1034551|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|33049930|false|true|(null)|(null)|(null)|(null)
1033007|25457|8906007675796|JOVEES PEARL SCRUB@60GM||185.00|148.00|26299|false|true|0.00|185.00|(null)|(null)|true|2017-06-03 11:35:00|(null)|2017-06-03 11:35:00|15721|15721|(null)|(null)|65508|(null)|(null)|(null)|(null)|1|0|0|false|false||1034617|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|34013000|false|true|(null)|(null)|(null)|(null)
1033008|25457|8906007675888|JOVEES DE TAN SCRUB@100GM||175.00|140.00|26299|false|true|0.00|175.00|(null)|(null)|true|2017-06-03 11:56:15|(null)|2017-06-03 11:56:15|15721|15721|(null)|(null)|65508|(null)|(null)|(null)|(null)|1|0|0|false|false||1034679|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|34013000|false|true|(null)|(null)|(null)|(null)
1033009|25457|8906007675970|JOVEES SIGNATURE KAJAL@.3GM||185.00|148.00|26299|false|true|0.00|185.00|(null)|(null)|true|2017-06-02 18:07:03|(null)|2017-06-02 18:07:03|15721|15721|(null)|(null)|65508|(null)|(null)|(null)|(null)|1|0|0|false|false||1034541|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|33040000|false|true|(null)|(null)|(null)|(null)
1033010|25457|8906007676014|JOVEES GOLD FACEWASH @50GM||165.00|132.00|26299|false|true|0.00|165.00|(null)|(null)|true|2017-10-27 14:11:08|(null)|2017-06-03 11:48:05|15721|15721|(null)|(null)|65508|(null)|(null)|(null)|(null)|1|0|0|false|false||1034624|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|34013000|false|true|(null)|(null)|(null)|(null)
1033011|25457|8906007676021|JOVEES DE TAN SCRUB@50GM||105.00|84.00|26299|false|true|0.00|105.00|(null)|(null)|true|2017-06-03 12:15:11|(null)|2017-06-03 12:15:11|15721|15721|(null)|(null)|65508|(null)|(null)|(null)|(null)|1|0|0|false|false||1034688|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|34013000|false|true|(null)|(null)|(null)|(null)
1033012|25457|8906007676038|JOVEES GOLD FACEWASH @100ML||245.00|196.00|26299|false|true|0.00|245.00|(null)|(null)|true|2017-06-03 11:49:26|(null)|2017-06-03 11:49:26|15721|15721|(null)|(null)|65508|(null)|(null)|(null)|(null)|1|0|0|false|false||1034625|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|34013000|false|true|(null)|(null)|(null)|(null)
1033013|25457|8906007676052|JOVEES SUN DEFENSE CREAM@60GM||195.00|155.99|26299|false|true|0.00|195.00|(null)|(null)|true|2017-06-02 18:01:38|(null)|2017-06-02 18:01:38|15721|15721|(null)|(null)|65508|(null)|(null)|(null)|(null)|1|0|0|false|false||1034537|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|33049910|false|true|(null)|(null)|(null)|(null)
1033014|25457|8906007676069|JOVEES NEEM SKIN TONER@100ML||170.00|136.00|26299|false|true|0.00|170.00|(null)|(null)|true|2017-06-02 18:20:33|(null)|2017-06-02 18:20:33|15721|15721|(null)|(null)|65508|(null)|(null)|(null)|(null)|1|0|0|false|false||1034552|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|33049910|false|true|(null)|(null)|(null)|(null)
1033015|25457|8906007676144|JOVEES PAPAYA FACEWASH@120ML||165.00|132.00|26299|false|true|0.00|165.00|(null)|(null)|true|2017-08-25 11:49:15|(null)|2017-06-03 11:46:20|15721|15721|(null)|(null)|65508|(null)|(null)|(null)|(null)|1|0|0|false|false||1034623|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|34013000|false|true|(null)|(null)|(null)|(null)
1033016|25457|8906007676151|JOVEES DE TAN FACE WASH@120ML||175.00|140.00|26299|false|true|0.00|175.00|(null)|(null)|true|2017-06-03 12:24:15|(null)|2017-06-03 12:24:15|15721|15721|(null)|(null)|65508|(null)|(null)|(null)|(null)|1|0|0|false|false||1034709|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|34013000|false|true|(null)|(null)|(null)|(null)
1033017|25457|8906007676250|JOVEES PAPAYA FACEWASH @50ML||85.00|68.00|26299|false|true|0.00|85.00|(null)|(null)|true|2017-06-03 11:51:02|(null)|2017-06-03 11:51:02|15721|15721|(null)|(null)|65508|(null)|(null)|(null)|(null)|1|0|0|false|false||1034626|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|34013000|false|true|(null)|(null)|(null)|(null)
1033018|25457|8906007676373|JOVEES DE TAN FACE WASH@50ML||95.00|76.00|26299|false|true|0.00|95.00|(null)|(null)|true|2017-06-03 12:26:19|(null)|2017-06-03 12:26:19|15721|15721|(null)|(null)|65508|(null)|(null)|(null)|(null)|1|0|0|false|false||1034710|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|34013000|false|true|(null)|(null)|(null)|(null)
1033019|25457|8906007676397|JOVEES ARGAN OIL SUNGUARD LOTION@100ML||325.00|260.00|26299|false|true|0.00|325.00|(null)|(null)|true|2017-08-06 12:07:35|(null)|2017-06-02 18:10:42|15721|15721|(null)|(null)|65508|(null)|(null)|(null)|(null)|1|0|0|false|false||1034545|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|33049930|false|true|(null)|(null)|(null)|(null)
1033020|25457|8906007676519|JOJOBA NEEM FACE SCRUB@50GM||95.00|70.00|26299|false|true|0.00|95.00|(null)|(null)|true|2017-11-17 10:27:30|(null)|2017-06-03 12:21:10|15721|15721|(null)|(null)|65508|(null)|(null)|(null)|(null)|1|0|0|false|false||1034693|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|34013000|false|true|(null)|(null)|(null)|(null)
1033021|25457|8906007676731|JOVEES FOOT CREAM& SCRUB@100GM||145.00|116.00|26299|false|true|0.00|145.00|(null)|(null)|true|2017-06-02 18:03:19|(null)|2017-06-02 18:03:19|15721|15721|(null)|(null)|65508|(null)|(null)|(null)|(null)|1|0|0|false|false||1034539|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|34013000|false|true|(null)|(null)|(null)|(null)
1033022|25457|8906007676809|JOVEES ARGAN MASSAGE CREAM@50GM||225.00|201.23|26299|false|true|0.00|225.00|(null)|(null)|true|2017-09-19 15:14:02|(null)|2017-06-02 17:59:43|15721|15721|(null)|(null)|65508|(null)|(null)|(null)|(null)|1|0|0|false|false||1034534|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|33049910|false|true|(null)|(null)|(null)|(null)
1033023|25457|8906007676823|JOVEES HONEY TONER@100ML||170.00|136.00|26299|false|true|0.00|170.00|(null)|(null)|true|2017-06-02 18:08:55|(null)|2017-06-02 18:08:55|15721|15721|(null)|(null)|65508|(null)|(null)|(null)|(null)|1|0|0|false|false||1034543|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|33049910|false|true|(null)|(null)|(null)|(null)
1033024|25457|8906010040147|mazic scruber||16.00|0.00|26297|false|true|0.00|16.00|(null)|(null)|true|2017-06-08 12:02:45|(null)|2017-06-08 12:02:45|15721|15721|(null)|(null)|65403|(null)|(null)|(null)|(null)|1|0|0|false|false||1041613|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|96031000|false|true|(null)|(null)|(null)|(null)
1033025|25457|8906015012170|bail kolhu 5 l||535.71|535.71|26297|false|true|0.00|535.71|0|0|true|2017-08-24 14:38:59|(null)|2017-04-25 17:53:04|15721|639381|(null)|(null)|65403|(null)|(null)|(null)|(null)|1|0|0|false|false||1023300|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false|15149920|false|true|(null)|(null)|(null)|(null)
1033026|25457|8906017776117|ashok kachauri masala @100g|100g|38.00|0.00|26297|false|true|0.00|0.00|(null)|0|true|2017-02-22 10:04:20|false|2017-02-22 10:04:20|15718|(null)|false|(null)|65463|||||1|(null)|(null)|(null)|false||958119|(null)|39287|39287|39287|(null)|(null)|(null)|(null)|(null)|(null)|9100000|false|true|(null)|(null)|(null)|(null)
1033027|25457|8906020730106|SAVOUR ELICHI||10.00|8.83|26297|false|true|0.00|10.00|(null)|(null)|true|2017-06-26 17:00:22|(null)|2017-06-26 17:00:22|15722|15722|(null)|(null)|65463|(null)|(null)|(null)|(null)|1|0|0|false|false||1046288|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|9100000|false|true|(null)|(null)|(null)|(null)
1033028|25457|8906020730113|savour green elaichi||5.00|0.00|26297|false|true|0.00|5.00|(null)|(null)|true|2017-04-17 12:13:41|(null)|2017-04-17 12:13:41|15721|15721|(null)|(null)|65463|(null)|(null)|(null)|(null)|1|0|0|false|false||1020466|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|9100000|false|true|(null)|(null)|(null)|(null)
1033029|25457|8906020730625|savour soya badi||10.00|8.93|26297|false|true|0.00|10.00|(null)|(null)|true|2017-04-25 19:15:09|(null)|2017-04-25 19:15:09|15721|15721|(null)|(null)|65403|(null)|(null)|(null)|(null)|1|0|0|false|false||1023331|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|12010000|false|true|(null)|(null)|(null)|(null)
1033030|25457|8906020730755|SAVOUR KALI MIRCH||10.00|8.52|26297|false|true|0.00|10.00|(null)|(null)|true|2017-06-26 17:05:06|(null)|2017-06-26 16:56:01|15722|15722|(null)|(null)|65463|(null)|(null)|(null)|(null)|1|0|0|false|false||1046287|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|9100000|false|true|(null)|(null)|(null)|(null)
1033031|25457|8906020730762|savour valley jeera||10.00|8.52|26297|false|true|0.00|10.00|(null)|(null)|true|2017-06-26 17:05:14|(null)|2017-04-17 12:13:41|15721|15722|(null)|(null)|65463|(null)|(null)|(null)|(null)|1|0|0|false|false||1020467|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|9100000|false|true|(null)|(null)|(null)|(null)
1033032|25457|8906020730779|SAVOUR GARAM MASALA||10.00|8.21|26297|false|true|0.00|10.00|(null)|(null)|true|2017-06-26 16:53:31|(null)|2017-06-26 16:53:31|15722|15722|(null)|(null)|65463|(null)|(null)|(null)|(null)|1|0|0|false|false||1046286|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|9100000|false|true|(null)|(null)|(null)|(null)
1033033|25457|8906021883191|patanjali chyawanprash @1kg|1kg|250.00|208.50|26297|false|true|0.00|0.00|(null)|0|true|2017-11-06 17:33:37|false|2017-02-22 10:04:20|15718|(null)|false|(null)|65440|||||1|(null)|(null)|(null)|false||958493|(null)|39287|39287|39287|(null)|(null)|(null)|(null)|(null)|(null)|30040000|false|true|(null)|(null)|(null)|(null)
1033034|25457|8906023411125|CREAM BELL SACCH MUCCH AAM||25.00|16.44|26297|false|true|0.00|25.00|(null)|(null)|true|2017-09-03 13:25:42|(null)|2017-05-28 18:16:08|15721|15721|(null)|(null)|65481|(null)|(null)|(null)|(null)|1|0|0|false|false||1033926|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|21050000|false|true|(null)|(null)|(null)|(null)
1033035|25457|8906023411163|CREAB BELL DOUBLE ORANGE||10.00|8.21|26297|false|true|0.00|10.00|(null)|(null)|true|2017-05-28 18:17:42|(null)|2017-05-28 18:17:42|15721|15721|(null)|(null)|65481|(null)|(null)|(null)|(null)|1|0|0|false|false||1033928|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|21050000|false|true|(null)|(null)|(null)|(null)
1033036|25457|8906023412276|CREAM BELL SUPER SUNDAE||35.00|28.65|26297|false|true|0.00|35.00|(null)|(null)|true|2017-05-28 18:32:28|(null)|2017-05-28 18:32:28|15721|15721|(null)|(null)|65481|(null)|(null)|(null)|(null)|1|0|0|false|false||1033938|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|21050000|false|true|(null)|(null)|(null)|(null)
1033037|25457|8906023413310|CREAM BELL RAJBHOG TUB 1000ML||280.00|229.61|26297|false|true|0.00|280.00|(null)|(null)|true|2017-05-28 18:34:21|(null)|2017-05-28 18:34:21|15721|15721|(null)|(null)|65481|(null)|(null)|(null)|(null)|1|0|0|false|false||1033939|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|21050000|false|true|(null)|(null)|(null)|(null)
1033038|25457|8906023414300|CREAM BELL ARABIAN DELIGHT||50.00|40.99|26297|false|true|0.00|50.00|(null)|(null)|true|2017-05-28 18:28:46|(null)|2017-05-28 18:28:46|15721|15721|(null)|(null)|65481|(null)|(null)|(null)|(null)|1|0|0|false|false||1033936|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|21050000|false|true|(null)|(null)|(null)|(null)
1033039|25457|8906023414317|CREAM BELL MANHATTAN COOKIES||50.00|40.99|26297|false|true|0.00|50.00|(null)|(null)|true|2017-05-28 18:27:10|(null)|2017-05-28 18:27:10|15721|15721|(null)|(null)|65481|(null)|(null)|(null)|(null)|1|0|0|false|false||1033935|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|21050000|false|true|(null)|(null)|(null)|(null)
1033040|25457|8906023414348|CREAM BELL SUGUR FREE VANILLA CUP||40.00|32.80|26297|false|true|0.00|40.00|(null)|(null)|true|2017-05-28 18:30:41|(null)|2017-05-28 18:30:41|15721|15721|(null)|(null)|65481|(null)|(null)|(null)|(null)|1|0|0|false|false||1033937|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|21050000|false|true|(null)|(null)|(null)|(null)
1033041|25457|8906023414461|CREAM BELL SLURPY BUTTERSCOTCH||20.00|16.40|26297|false|true|0.00|20.00|(null)|(null)|true|2017-05-28 18:22:37|(null)|2017-05-28 18:22:37|15721|15721|(null)|(null)|65481|(null)|(null)|(null)|(null)|1|0|0|false|false||1033933|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|21050000|false|true|(null)|(null)|(null)|(null)
1033042|25457|8906023414515|CREAM BELL SLURPY PISTA||20.00|16.40|26297|false|true|0.00|20.00|(null)|(null)|true|2017-05-28 18:21:26|(null)|2017-05-28 18:21:26|15721|15721|(null)|(null)|65481|(null)|(null)|(null)|(null)|1|0|0|false|false||1033932|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|21050000|false|true|(null)|(null)|(null)|(null)
1033043|25457|8906023414522|CREAM BELL SLURPY BLACK CURRANT||20.00|16.40|26297|false|true|0.00|20.00|(null)|(null)|true|2017-05-28 18:23:51|(null)|2017-05-28 18:23:51|15721|15721|(null)|(null)|65481|(null)|(null)|(null)|(null)|1|0|0|false|false||1033934|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|21050000|false|true|(null)|(null)|(null)|(null)
1033044|25457|8906023414911|CREAM BELL KAJU KATALI@500ML||180.00|147.60|26297|false|true|0.00|180.00|(null)|(null)|true|2017-06-03 16:52:27|(null)|2017-06-03 16:52:27|15721|15721|(null)|(null)|65481|(null)|(null)|(null)|(null)|1|0|0|false|false||1034758|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|21050000|false|true|(null)|(null)|(null)|(null)
1033045|25457|8906023415017|CREAM BELL CHOCO VANILLA||15.00|12.30|26297|false|true|0.00|15.00|(null)|(null)|true|2017-05-28 18:19:38|(null)|2017-05-28 18:19:38|15721|15721|(null)|(null)|65481|(null)|(null)|(null)|(null)|1|0|0|false|false||1033931|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|21050000|false|true|(null)|(null)|(null)|(null)
1033046|25457|8906023415208|CREAM BELL FUN SPIN CREME@65ML||25.00|20.50|26297|false|true|0.00|25.00|(null)|(null)|true|2017-06-03 16:53:57|(null)|2017-06-03 16:53:57|15721|15721|(null)|(null)|65481|(null)|(null)|(null)|(null)|1|0|0|false|false||1034759|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|21050000|false|true|(null)|(null)|(null)|(null)
1033047|25457|8906023415826|vanila5||350.00|345.83|26297|false|true|0.00|350.00|0|0|true|2017-09-03 13:25:42|(null)|2017-06-01 14:05:57|15721|639381|(null)|(null)|65481|(null)|(null)|(null)|(null)|1|0|0|false|false||1034339|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false|21050000|false|true|(null)|(null)|(null)|(null)
1033048|25457|8906023415956|CREAM BELL FRUIT O MANIA @700ML||220.00|91.38|26297|false|true|0.00|220.00|(null)|(null)|true|2017-05-28 18:50:28|(null)|2017-05-28 18:44:28|15721|15721|(null)|(null)|65481|(null)|(null)|(null)|(null)|1|0|0|false|false||1033941|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|21050000|false|true|(null)|(null)|(null)|(null)
1033049|25457|8906030270449|Tota gulal @1||30.00|0.00|26297|false|true|0.00|30.00|(null)|(null)|true|2017-03-05 16:44:51|(null)|2017-03-05 16:44:51|15719|15719|(null)|(null)|65403|(null)|(null)|(null)|(null)|1|0|0|false|false||979214|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|32050000|false|true|(null)|(null)|(null)|(null)
1033050|25457|8906030273136|Colour @1||50.00|0.00|26297|false|true|0.00|50.00|(null)|(null)|true|2017-03-11 11:56:26|(null)|2017-03-11 11:56:26|15719|15719|(null)|(null)|65403|(null)|(null)|(null)|(null)|1|0|0|false|false||986536|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|32050000|false|true|(null)|(null)|(null)|(null)
1033051|25457|8906030592954|saavi dhoop||25.00|0.00|26297|false|true|0.00|25.00|(null)|(null)|true|2017-04-12 12:46:19|(null)|2017-03-30 12:52:54|15721|15721|(null)|(null)|65403|(null)|(null)|(null)|(null)|1|0|0|false|false||1005949|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|33074100|false|true|(null)|(null)|(null)|(null)
1033052|25457|8906035903724|NAYASA MULTIPLAST SILVER SWING 106||359.00|169.00|26297|false|true|0.00|359.00|(null)|(null)|true|2017-05-31 19:07:13|(null)|2017-05-31 18:53:29|15721|15721|(null)|(null)|65487|(null)|(null)|(null)|(null)|1|0|0|false|false||1034210|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|73239900|false|true|(null)|(null)|(null)|(null)
1033053|25457|8906055790281|Layerr shot power play @135ml|135ml|195.00|143.01|26297|false|true|0.00|0.00|(null)|0|true|2018-03-21 12:54:05|false|2017-02-22 10:04:20|15718|(null)|false|(null)|65417|||||1|(null)|(null)|(null)|false||958634|(null)|39287|39287|39287|(null)|(null)|(null)|(null)|(null)|(null)|33072000|false|true|(null)|(null)|(null)|(null)
1033054|25457|8906055790298|Layerr shot deep desire @135ml|135ml|195.00|143.01|26297|false|true|0.00|0.00|(null)|0|true|2018-03-21 12:54:05|false|2017-02-22 10:04:20|15718|(null)|false|(null)|65417|||||1|(null)|(null)|(null)|false||958625|(null)|39287|39287|39287|(null)|(null)|(null)|(null)|(null)|(null)|33072000|false|true|(null)|(null)|(null)|(null)
1033055|25457|8906055790304|Layerr shot red stallion@135ml|135ml|195.00|143.01|26297|false|true|0.00|0.00|(null)|0|true|2018-03-21 12:54:05|false|2017-02-22 10:04:20|15718|(null)|false|(null)|65417|||||1|(null)|(null)|(null)|false||958631|(null)|39287|39287|39287|(null)|(null)|(null)|(null)|(null)|(null)|33072000|false|true|(null)|(null)|(null)|(null)
1033056|25457|8906055790328|Layerr shot royal jade @135ml|135ml|195.00|143.01|26297|false|true|0.00|0.00|(null)|0|true|2018-03-21 12:54:05|false|2017-02-22 10:04:20|15718|(null)|false|(null)|65417|||||1|(null)|(null)|(null)|false||958636|(null)|39287|39287|39287|(null)|(null)|(null)|(null)|(null)|(null)|33072000|false|true|(null)|(null)|(null)|(null)
1033057|25457|8906055790359|Layerr shot craze @135ml|135ml|225.00|200.89|26297|false|true|0.00|0.00|(null)|0|true|2017-02-22 10:04:20|false|2017-02-22 10:04:20|15718|(null)|false|(null)|65417|||||1|(null)|(null)|(null)|false||958627|(null)|39287|39287|39287|(null)|(null)|(null)|(null)|(null)|(null)|33072000|false|true|(null)|(null)|(null)|(null)
1033058|25457|8906055790380|Layerr shot power @135ml|135ml|225.00|200.89|26297|false|true|0.00|0.00|(null)|0|true|2017-02-22 10:04:20|false|2017-02-22 10:04:20|15718|(null)|false|(null)|65417|||||1|(null)|(null)|(null)|false||958633|(null)|39287|39287|39287|(null)|(null)|(null)|(null)|(null)|(null)|33072000|false|true|(null)|(null)|(null)|(null)
1033059|25457|8906055790397|Layerr shot rush @135ml|135ml|225.00|200.89|26297|false|true|0.00|0.00|(null)|0|true|2017-02-22 10:04:20|false|2017-02-22 10:04:20|15718|(null)|false|(null)|65417|||||1|(null)|(null)|(null)|false||958637|(null)|39287|39287|39287|(null)|(null)|(null)|(null)|(null)|(null)|33072000|false|true|(null)|(null)|(null)|(null)
