ProductServicesID,OrigName,Name
3101871,Red Velvet Cup Cakes(FNP BALUGANJ),Red Velvet Cake
3239790,Red Velvet Photo Cake 1kg(FNP BALUGANJ),Red Velvet Cake
98553,RedVelvet _1000_CAKRedVA002,Red Velvet Cake
99263,RedVelvet _2000_CAKRedVA003,Red Velvet Cake
99272,RedVelvet _3000_CAKRedVA004,Red Velvet Cake
1777632,REDVELVET CREAM CAKE,Red Velvete Cream Cake
1777721,REDVELVET CREAM CAKE,Red Velvete Cream Cake
1777758,REDVELVET CREAM CAKE,Red Velvete Cream Cake
98826,Refined Beauty,Refined Beauty
98722,Rejoice Combo,Rejoice Combo
98964,Relishing Love,Relishing Love
1336955,Renanculas Bunch x 9-D. Pink,Renanculas
620482,Renanculas x 9-D.Pink,Renanculas
98327,Rhythm Divine,Rhythm Divine
98535,Rhythmic Charm of Love,Rhythmic Charm Of Love
98536,Rhythmic Divinity,Rhythmic Divinity
1590099,Ribbon 30 Yards S 19-1  Green,Ribbon
2772078,Ribbon 40 Yards D.Pink,Ribbon
620911,Ribbon 40 Yards S 19-1  D.Pink,Ribbon
620908,Ribbon 40 Yards S 19-1  Green,Ribbon
620910,Ribbon 40 Yards S 19-1  L.Pink,Ribbon
620909,Ribbon 40 Yards S 19-1  Red,Ribbon
620906,Ribbon 40 Yards S 19-1 White,Ribbon
620907,Ribbon 40 Yards S 19-1 Yellow,Ribbon
1336821,Ribbon 50 Yards S 19-2  D.Pink,Ribbon
1336816,Ribbon 50 Yards S 19-2  Golden,Ribbon
1336815,Ribbon 50 Yards S 19-2  L.Pink,Ribbon
1336820,Ribbon 50 Yards S 19-2  Red,Ribbon
1336822,Ribbon 50 Yards S 19-2  Silver,Ribbon
1336819,Ribbon 50 Yards S 19-2  White,Ribbon
99674,Ribbon Blue GEGRibbA005,Ribbon
2772072,Ribbon Bow 50 mm (Pack of 10) Silver,Ribbon
99556,Ribbon Green GEGRibbA011,Ribbon
99670,Ribbon Peach GEGRibbA009,Ribbon
99673,Ribbon Pink GEGRibbA006,Ribbon
99640,Ribbon Red GEGRibbA002,Ribbon
99671,Ribbon Silver GEGRibbA008,Ribbon
1336823,Ribbon Small Green,Ribbon
99675,Ribbon White GEGRibbA004,Ribbon
99676,Ribbon Yellow GEGRibbA003,Ribbon
98666,Rich Celebration,Rich Celebration
1310575,RICH DRY FRUIT BIG (CELEBRATION),Dry Fruit
1310576,RICH DRY FRUIT SMALL (CELEBRATION),Dry Fruit
3253382,Rich Fruit Vanilla Cream Cake Half kg(FNP BALUGANJ),Vanilla Cream Cake
3249543,Rich Velvety Chocolate Cake Half kg Eggless(FNP BALUGANJ),Chocolate Cake
98538,Robust Style,Robust Style
98667,Robust Style 10 orchids,Orchids
98539,Robust Style 6 orchids,Orchids
98540,Robust Style 9 orchids,Orchids
2919349,ROCHER BUNCH,Ferraro Rocher
2723062,Rocher Choco Bouquet,Ferraro Rocher
1777621,ROCHER TRUFFLE,Rocher Truffle
1777710,ROCHER TRUFFLE,Rocher Truffle
1777747,ROCHER TRUFFLE,Rocher Truffle
98697,RoliChawal GEGRoliA001,Rolichawall
99036,Romantic,Romantic
98943,Romantic 20 Rose,Roses
98770,Romantic 30 Rose,Roses
98668,Romantic 40 Rose,Roses
99098,Romantic Affair,Romantic Affair
3044533,ROMANTIC DELUXE,Romantic Deluxe
3140139,Romantic Heart Shape Arrangement,Romantic Heart Shape Arrangement
2929927,Romantic Premium,Romantic Premium
98543,Romantic Red Melody,Romantic Red Melody
98944,Romantic Rose,Roses
2712297,Romantic Standard,Romantic Standard
98328,Romantic Tickle,Romantic Tickle
98368,Room full of flowers,Fresh Flower Arrangement
1310961,ROSE,Roses
2752914,rose,Roses
1654428,Rose 20 roll,Roses
620400,Rose Baby Pink,Pink Roses
98606,Rose Baby Pink_FFLRoseA007,Pink Roses
3107120,Rose Basket Arrangement,Roses
1311023,ROSE BUNCH,Roses
1865053,Rose Bunch Flowers ATF -3 White,Roses
620398,Rose Confetti,Roses
98329,Rose Delight,Roses
98330,Rose Delight 12,Roses
98544,Rose Delight 18,Roses
98981,Rose Delight 24,Roses
620396,Rose Orange,Orange Roses
98607,Rose Orange_FFLRoseA006,Orange Roses
620397,Rose Peach,Roses
98608,Rose Pink_FFLRoseA003,Pink Roses
99691,Rose Plant_PLTROSEE001,Roses
620399,Rose Rani Pink,Pink Roses
620393,Rose Red,Red Roses
99384,Rose Red_FFLRoseA001,Red Roses
98901,Rose Repose,Roses
2691146,Rose Repose Combo,Roses
3239017,Rose Repose Combo Eggless,Roses With Cake
620401,Rose Shaded,Roses
620395,Rose White,White Roses
98605,Rose White_FFLRoseA004,White Roses
223258,Rose x 9 Green  (AKS 8-2),Roses
620570,Rose x 9 Yellow  (AKS 8-2),Yellow Roses
620394,Rose Yellow,Yellow Roses
98609,Rose Yellow_FFLRoseA002,Yellow Roses
1706111,Roses,Roses
3148963,ROSES,Roses
99053,Roses and Black Forest Cake,Roses With Cake
2705056,Roses and Black Forest Cake Eggless Standard,Roses With Cake
2791124,Roses and Black Forest Cake Standard,Roses With Cake
98866,Roses and Celebration,Roses And Carnation
98982,Roses and Celebrations,Roses
3281348,roses colour,Roses
98965,Roses Glory,Roses
98932,Roses in Jute Packing,Roses
98811,Roses N Cake,Roses With Cake
98877,Roses N Cake Hamper,Roses With Cake
3316889,Roses N Cake Hamper Combo,Roses With Cake
98502,Roses N Celebrations,Roses
98417,Roses N Choco Hamper,Roses With Chocolate
3316855,Roses N Choco Hamper Combo Eggless,Roses With Cake
99105,Roses N Chocolates,Roses With Chocolate
2919939,Roses N Chocolates Delight,Roses With Chocolate
98188,Roses N Chocolaty Love,Roses With Chocolate
98331,Roses N Gulab Jamun,Roses With Sweets
98545,Roses N Ladoo,Roses With Sweets
99092,Roses N Lilies,Lily And Rose
99017,Roses N Love,Roses
99018,Roses N Rasgulla,Roses With Sweets
98853,Roses N Soft toy,Roses N Soft Toy
98934,Roses N Sweets,Roses With Sweets
3281354,roses red,Red Roses
98771,Roses With Chocolates,Roses With Chocolate
98774,Roses with Dark Chocolate,Roses With Chocolate
98935,Roses with dryfruits EXDFNP113,Roses With Dryfruits
98936,Roses with Gulab Jamun,Roses With Sweets
98772,Roses with Motichur Laddu,Roses With Sweets
98983,Roses with Sone Papri,Roses With Sweets
98547,Rosy Combo,Roses
98813,Rosy Mist,Roses
98894,Rosy N Sweet,Roses With Sweets
98548,Rosy Romance,Roses
98669,Rosy Surprise,Roses
1311648,ROUND CANE BASKET BIG,Invalid
98688,Round Glass Vase Diameter 4 & height 3 Inches,Glass Vase
99763,Round Glass Vase Height 5 inches & Diameter 5.5 Inches _VASROUNE004,Glass Vase
1983651,Round Thali 10x4 Glass Vase With Box,Glass Vase
1591403,Round Thali 8x4 Glass Vase With Box,Glass Vase
1311193,ROUND THALI SMALL,Thali
99051,Royal Love,Royal Love
3152910,Royal Love Standard,Royal Love Standard
3049050,ROYAL LOVE STANDERD,Royal Love Standerd
99020,Royal Purple,Royal Purple
98854,Royal Retreat,Royal Retreat
98744,Royal Treat,Royal Treat
98878,Ruby Red,Ruby Red
98674,Rudraksha-Rakhi GEGRUDRA001,Rakhi
3209424,Rum Ball(FNP BALUGANJ),Rum Ball
1311447,SAMADDHAN MED,Samaddhan Med
99768,Samadhaan Pot 6 Inches Height_VASSAMAE001,Glass Vase
99773,samadhan - 4 inches diameter and 10 inches height_VASSAMAE003,Glass Vase
99774,samadhan - 4 inches diameter and  12 inches height_VASSAMAE004,Glass Vase
99772,samadhan - 4 inches diameter and  8 inches height_VASSAMAE002,Glass Vase
621135,Samadhan Big Glass Vase with box,Glass Vase
621136,Samadhan Medium Glass Vasewith box,Glass Vase
621138,Samadhan Mini Glass Vasewith box,Glass Vase
621137,Samadhan Small Glass Vase with box,Glass Vase
2935913,Sandwich Bread,Sandwich Bread
2919774,Sandwich(FNP AGRA),Sandwich
2944035,Sandwich(FNP BALUGANJ),Sandwich
99519,Sanseiveria Golden Plant_PLTSANSE002,Sanseiveria Plant
99515,Sanseiveria Plant_PLTSANSE001,Sanseiveria Plant
98945,Say I Love You,Say I Love You
98966,Say It With Flowers,Say It With Flowers
98984,Say Something,Say Something
98549,Scarlet Love,Scarlet Love
98333,Scintillating Combo,Scintillating Combo
99479,Seasonal Fillers_GEGSEASE001,Invalid
98967,Secret Love,Secret Love
99193,Sensational Treat Gift Basket,Sensational Treat Gift Basket
98369,Sentimental love,Sentimental Love
98670,Serene Arrangement,Flower Arrangement
98503,Serene Carnation,Carnations
98745,Serene Expression Of Love,Serene Expression Of Love
98842,Serene Love,Serene Love
2847177,SILK Chocolate 65gm (fnp agra),Cadburry Silk Chocolate
3231385,Silk Chocos And Rakhi,Rakhi
98802,Silky Friendship,Silky Friendship
1336858,Silver Rose 6''(Small),Roses
1311095,SILVER ROSE BIG,Roses
1311825,SILVER ROSE SMALL,Roses
99750,Silver Square Tray with mirror 12x12 inches_TRYSILVE001,Silver Square Tray With Mirror 12X12 Inches_Trysilve001
98773,Silver Touch,Silver Touch
98806,Simple Elegance,Simple Elegance
98214,Simple Mix Emotions,Simple Mix Emotions
98843,Simply Accented,Simply Accented
99194,Simply Enthralling,Simply Enthralling
98786,Simply Sweet,Simply Sweet
1311093,SINGLE BIG ROSE,Roses
1311019,SINGLE CARNATION LIGHT,Carnations
620869,Single Flower Bag,Single Flower Bag
3284807,single rose,Roses
2775692,single rose(fnp agra),Roses
1311180,SIX POLL PIPNE 8,Six Poll Pipne 8
1311453,SIX PULL 8,Six Pull 8
99333,Skyblue Paper Packing_CONSKYBE002,Invalid
99334,Skyblue Ribbon_CONSKYBE001,Invalid
98334,Sliver glory,Sliver Glory
1310564,SMALL BONSAI,Bonsai
1311278,SMALL CEREMIC 1,Ceremic Vase
1310497,SMALL FILLER BUNCH,Small Filler Bunch
1311184,SMALL FISH BOWL,Fish Bowl
1311264,SMALL FISH BOWL 1,Fish Bowl
1311086,SMALL HANGIG ORCHID,Orchids
620848,Small Shell Candle,Small Shell Candle
1311799,SN0010,Sn0010
99516,Snake Skin Sanseiveria Plant_PLTSNAKE001,Snake Skin Sanseiveria Plant_Pltsnake001
1311870,SND005,Snd005
1311832,SND011,Snd011
1311808,SND023,Snd023
99347,Snickers Home Pack 100gms_CHCSNICE001,Snickers Home Pack 100Gms_Chcsnice001
2998365,Soan halwa half kg(fnp agra),Soan Halwa
98567,Soan Papdi 1Kg CHCSoanA003,Sone Papdi
98561,Soan Papdi 250gms CHCSoanA001,Sone Papdi
1336048,Soan Papdi 500 GM,Sone Papdi
2930154,Soan Papdi 500 Gms,Sone Papdi
98568,Soan Papdi 500gms CHCSoanA002,Sone Papdi
98683,Soan-Rakhi GEGSOANA001,Rakhi
98267,Soft N Nutty,Soft N Nutty
99195,Soft pink roses combo,Pink Roses
99021,Soft Serenade,Soft Serenade
98863,Softy Roses Hamper,Roses
3049160,Softy Roses Hamper Combo Eggless,Roses With Cake
98215,Some One Special,Someone Special
99196,Someone Special,Someone Special
3234256,Something Impressive,Something Impressive
3271256,Something Impressive,Something Impressive
99042,Something Special For You,Something Special For You
99686,Song of India Plant_PLTSONGE001,Song Of India Plant_Pltsonge001
98216,Soulmate,Soulmate
98968,Sparkle Purple,Sparkle Purple
99451,Sparkling Sticks 10pcs._GEGSPARE001,Sparkling Sticks 10Pcs._Gegspare001
1777630,SPECIAL BLACK FOREST,Blackforest Cake
1777719,SPECIAL BLACK FOREST,Blackforest Cake
1777756,SPECIAL BLACK FOREST,Blackforest Cake
2936033,Special Blackforest Cake Half kg Eggless,Blackforest Cake
98723,Special Celebration,Special Celebration
99197,Special Delight,Special Delight
99198,Special Feeling of Love,Special Feeling Of Love
3247491,Special Flower Hamper Deluxe,Special Flower Hamper Standard
3245488,Special Flower Hamper Eggless Standard,Special Flower Hamper Standard
2791153,Special Flower Hamper Standard,Special Flower Hamper Standard
98335,Special Someone,Special Someone
674191,Special Super DAd CAke,Special Super Dad Cake
2996180,SPECIAL SURPRISE ARRANGEMENT,Special Surprise Arrangement
3271329,Special Surprise Arrangement,Special Surprise Arrangement
98743,Spectacular,Spectacular
98336,Spectacular Moments,Spectacular Moments
1311071,SPIDER ORCHID,Orchids
99692,Spider Plant_PLTSPIDE001,Spider Plant_Pltspide001
99511,Spiral Bamboo_PLTSPIRE001,Bamboo
1311104,SPIRAL CANDLE GOLD,Candle
620836,Spiral Candle Pack of 12 Golden,Candle
620838,Spiral Candle Pack of 12 Red,Candle
620837,Spiral Candle Pack of 12 Silver,Candle
1311103,SPIRAL CANDLE RED,Candle
1311105,SPIRAL CANDLE SILVER,Candle
1311109,SPIRAL PERFUME PACK,Perfume
99199,Splendid Blooms,Splendid Blooms
98217,Splendid Combo,Splendid Combo
99037,Splendid Purple Orchids,Orchids
2743479,Splendid Purple Orchids Standard,Orchids
98784,Spoil Rotten With Flowers N Flavours,Spoil Rotten With Flowers N Flavours
1311067,SPRAY CARNATION PINK,Carnations
99564,Spray GEGSpraA001,Spray Gegspraa001
621139,Square 3x3 Glass Vase With Box,Glass Vase
1311451,SQUARE 4-4,Glass Vase
621140,Square 4x10 Glass Vase with box,Glass Vase
621142,Square 4x4 Glass Vase with box,Glass Vase
621143,Square 4x8 Glass Vase With Box,Glass Vase
1311452,SQUARE 5-27,Glass Vase
99458,Square Glass Vase 16x4X4 Inches_GEGSQUAE001,Glass Vase
98687,Square Glass Vase 3X3 Inches,Glass Vase
99767,Square Glass Vase 4x6 Inches_VASSQUAE001,Glass Vase
99765,Square Glass Vase 4x8 Inches_VASSQUAE002,Glass Vase
2927127,Square Shape Black Forest Cake 2kg(FNP AGRA),Blackforest Cake
2993118,square shape chocolate cake 1 kg(fnp agra),Chocolate Cake
3309313,stand,Stand
98873,Starburst,Starburst
2720176,Starburst Combo Eggless,Starburst
3049037,STARBURST COMOBO,Starburst
98844,Stary White,Stary White
99202,Stay Blessed,Stay Blessed
1311645,STONE ORANGE,Stone Orange
99329,Stone Red_CONSTONE001,Stone Red_Constone001
99650,Stones GEGStonA001,Stones Gegstona001
1310952,STRAWBERRY CAKE - 500 GM,Strawberry Cake
1311660,STRAWBERRY CAKE 1 KG,Strawberry Cake
2910870,strawberry cake half kg(fnp agra L),Strawberry Cake
1777601,STRAWBERRY delight,Strawberry Cake
1777638,STRAWBERRY delight,Strawberry Cake
3224060,Strawberry Mousse(FNP BALUGANJ),Strawberry Mousse
3103933,Strawberry Pastry(FNP BALUGANJ),Strawberry Pastry
99244,Strawberry_1000_CAKStraA002,Strawberry Cake
99255,Strawberry_2000_CAKStraA003,Strawberry Cake
99293,Strawberry_3000_CAKStraA004,Strawberry Cake
99282,Strawberry_500_CAKStraA001,Strawberry Cake
98370,Stunning Beauty XP34,Stunning Beauty Xp34
819358,Stunning Boston Fern Plant,Stunning Boston Fern Plant
2943996,STUNNING ROSE ARRANGEMENT,Roses
99205,Stunning Visual Treat,Stunning Visual Treat
99022,Stupendous Love,Stupendous Love
98832,Style Celebration,Style Celebration
98746,Subtle yet Impressive,Subtle Yet Impressive
1311102,SUN FLOWER,Sun Flower
98302,Sundripped Carnations,Carnations
98321,Sunny Delight,Sunny Delight
99023,Sunshine,Sunshine
98268,Sunshine Flower,Sunshine Flower
99206,Sunshine Flowers,Sunshine Flower
98337,Sunshine For The Beloved,Sunshine For The Beloved
99088,Sunshine Lillies,Lily
98201,Sunshiny Days,Sunshiny Days
98218,Super Mom,Super Mom
98513,Supernova Pink,Supernova Pink
98322,Supple Gesture,Supple Gesture
98373,Surprise Shot,Surprise Shot
98316,Surreal Zone,Surreal Zone
620776,Sw 2113 S34 Crystal Flowers-Pink,Crystal Flowers
620777,Sw 2113 S34 Crystal Flowers-Red,Crystal Flowers
620770,Sw2112s28 Crystal Flowers-BROWN,Crystal Flowers
620771,Sw2112s28 Crystal Flowers-L.Pink,Crystal Flowers
620767,Sw2114s29 Crystal Flowers-Blue,Crystal Flowers
620768,Sw2114s29 Crystal Flowers-Orange,Crystal Flowers
98514,Sweet Carnations,Carnations
99024,Sweet Celebration,Sweet Celebration
98194,Sweet Celebrations,Sweet Celebration
3048156,SWEET CHOCLATE HAMPER,Sweet Chocolate Hamper
3268451,Sweet Chocolate Hamper,Sweet Chocolate Hamper
99056,Sweet Combo For Sweetheart,Sweet Combo For Sweetheart
3273745,Sweet Combo For Sweetheart Eggless Deluxe,Sweet Combo For Sweetheart
3152908,Sweet Combo For Sweetheart Eggless Standard,Sweet Combo For Sweetheart
3052744,SWEET COMBO FOR SWEETHEART STANDARD,Sweet Combo For Sweetheart
98303,Sweet Delight,Sweet Delight
98724,Sweet Elegance,Sweet Elegance
99208,Sweet Emotions in Vase,Sweet Emotions In Vase
98747,Sweet Expression,Sweet Expression
99209,Sweet Flame,Sweet Flame
98804,Sweet Hamper,Sweet Hamper
98269,Sweet Heavenly Hamper,Sweet Heavenly Hamper
98823,Sweet Inspiration,Sweet Inspiration
99025,Sweet Love,Sweet Love
98323,Sweet memories,Sweet Memories
98374,Sweet Mix Roses,Roses
98748,Sweet Moments,Sweet Moments
3245489,Sweet Munching Bouquet,Sweet Munching Bouquet
99026,Sweet N Beautifyl,Sweet N Beautifyl
98895,Sweet Pink,Sweet Pink
98219,Sweet Pink Basket,Sweet Pink Basket
98896,Sweet Romance,Sweet Romance
99087,Sweet Splendor,Sweet Splendor
3078329,Sweet Splendor Standard,Sweet Splendor
98375,Sweet Surpirse,Sweet Surpirse
99212,Sweet Surprise,Sweet Surprise
98817,Sweet Tranquility,Sweet Tranquility
99089,Sweet Treasure,Sweet Treasure
98292,Sweetest Of All,Sweetest Of All
98293,Sweetest Surrender,Sweetest Surrender
99213,Sweetness woven in Calmness,Sweetness Woven In Calmness
3164347,Sweets,Sweets
99544,Sweets Assorted 1kg GEGHearA004,Sweets
98442,Sweets N Roses,Roses With Sweets
3161853,sweets(agra),Sweets
1311778,SY5215 CERAMIC LAMP WITH B,Sy5215 Ceramic Lamp With B
98220,Symbol Of Greetings,Symbol Of Greetings
1310584,T 16 FERROR ROCHER,Ferraro Rocher
1310585,T 24 Ferror Rocher,Ferraro Rocher
1311450,T CYLINDWE 9,T Cylindwe 9
1311108,T LIGHT CANDLE,T Light Candle
1311269,T SQUARE 238,T Square 238
620844,T.Light Candle Set of 50,T.Light Candle Set Of 50
1983610,T.Shirt Black,T.Shirt Black
99214,Table Centerpiece,Table Centerpiece
621074,Talami,Talami
98221,Tall Moon Love,Tall Moon Love
620840,Taper Candle Pack of 12 Red,Taper Candle Pack Of 12 Red
620839,Taper Candle Pack of 12 White,Taper Candle Pack Of 12 White
99766,Tapper Glass Vase 4 Inches Diameter And Eight Inches Height_VASTAPPE001,Tapper Glass Vase 4 Inches Diameter And Eight Inches Height_Vastappe001
2935908,teddy,Teddy
2972332,Teddy,Teddy
1311119,TEDDY  12 INCH,Teddy
1311120,TEDDY  24 INCH,Teddy
1310590,TEDDY  6,Teddy
223827,Teddy 1ft,Teddy
621083,Teddy 1ft,Teddy
621084,Teddy 2 Ft,Teddy
99585,Teddy Bear 20 Inch GEGTeddA006,Teddy
99616,Teddy Bear 6 Inch GEGTeddA004,Teddy
2677716,Teddy Bear 6 Inches,Teddy
3265732,Teddy Chocolate Bouquet,Teddy
3245347,Teddy With Roses,Teddy
99614,Tedy Bear 1 Feet GEGTedyA001,Teddy
99589,Tedy Bear 2 Feet GEGTedyA002,Teddy
99588,Tedy Bear 3 Feet GEGTedyA004,Teddy
2922831,Temptation Chocolate,Temptation Chocolate
98338,Tempting Treat,Tempting Treat
98833,Thank You Bouquet,Thank You Bouquet
99219,The Melodious Surprise of Love,The Melodious Surprise Of Love
99226,The Planned Surprise,The Planned Surprise
98339,The precious heart,The Precious Heart
98340,The Pure Passion,The Pure Passion
99227,The Soothing String of Love,The Soothing String Of Love
99027,The Sweet Surprise,The Sweet Surprise
3044087,THE SWEET SURPRISE STANDARD,The Sweet Surprise Standard
99054,The Sweet Surprises,The Sweet Surprises
2719501,The Sweet Surprises Deluxe,The Sweet Surprises Deluxe
367984,Thermacol,Thermacol
1311873,THERMAKOL FLOWER STICK,Thermakol Flower Stick
98341,Thinking of You,Thinking Of You
98504,Thoughtful Sentiments,Thoughtful Sentiments
98986,Thrilled With Pink,Thrilled With Pink
620572,Tiger Orchid Bunch  X 7 S 1-1-White,Orchids
98946,Time to Express,Time To Express
98819,Timeless Elegance,Timeless Elegance
98202,Timeless Romance,Timeless Romance
1983665,TLH -224 Candle,Candle
98588,Toblerone Yellow 100gms CHCToblA002,Toblerone Yellow
98589,Toblerone Yellow 50gms CHCToblA001,Toblerone Yellow
98223,Token Of Gift,Token Of Gift
98855,Touch of Romance,Touch Of Romance
99229,Touch of Spring,Touch Of Spring
98270,Tower Of Love,Tower Of Love
3334431,Traditional Bhaidooj,Traditional Bhaidooj
3288893,Train Engine Cake 3kg(FNP BALUGANJ),Train Engine Cake
98987,Tranquil Charm,Tranquil Charm
99230,Treasurable Beauty,Treasurable Beauty
98376,Treat Me,Treat Me
99696,Tropicana Mixed Fruit Delight 1ltr._PSGTROPE001,Fruit Juice
98224,True Dreams,True Dreams
3127069,True Feelings,True Feelings
98908,True Love,True Love
98377,True Modesty,True Modesty
2936251,Truffel cream,Truffel Cream
99250,Truffle _2000_CAKTrufA003,Truffle Cake
99262,Truffle _500_CAKTrufA001,Truffle Cake
1310956,TRUFFLE CAKE - 1 KG,Truffle Cake
1310950,TRUFFLE CAKE - 500 GM,Truffle Cake
1311658,TRUFFLE CAKE 1 KG,Truffle Cake
2901229,Truffle Cake 1 kg,Truffle Cake
2943643,Truffle cake 1 kg (fnp agra L),Truffle Cake
2908375,Truffle Cake 1 kg(FNP AGRA),Truffle Cake
2756281,Truffle Cake 1kg,Truffle Cake
2901222,Truffle Cake 500gm,Truffle Cake
2908378,Truffle Cake 500gm(FNP AGRA),Truffle Cake
2792444,Truffle Cake Half Kg,Truffle Cake
2607290,Truffle Cake Half Kg Eggless,Truffle Cake
2964378,Truffle Cake N Lucky Bamboo,Truffle Cake
99364,Truffle Handmade Chocolate 200gm_CHCTRUFE001,Truffle Cake
2944045,Truffle Pastry(FNP BALUGANJ),Truffle Pastry
98897,Truffle Treat,Truffle Treat
3271246,Truffle Treat Combo,Truffle Treat Combo
2851190,Truffle Treat Combo Eggless,Truffle Treat Combo
99291,Truffle_1000_1000_CAKTrufA002,Truffle Cake
99277,Truffle_3000_3000_CAKTrufA004,Truffle Cake
1310966,TUBE ROSE,Tube Rose
620441,TUBE ROSE I,Tube Rose
620442,TUBE ROSE II,Tube Rose
99405,Tube Rose White_FFLTubeA001,Tube Rose
99501,Tulsi Plant_PLTTULSE001,Tulsi Plant_Plttulse001
98225,Twinkle Twinkle,Twinkle Twinkle
98582,Twix 50gms CHCTwixA001,Twix
99232,Two Dozen Roses,Roses
3250390,Two layer Bamboo Plant Standard,Bamboo
2925107,Two Layer Lucky Bamboo Plant,Bamboo
99233,Ultimate Love Saga,Ultimate Love Saga
98294,Ultimate Statement,Ultimate Statement
3228515,Ultimate Statement Combo,Ultimate Statement Combo
98226,Unconditional Pure Love,Unconditional Pure Love
98227,Undefined Love,Undefined Love
98845,Undefined Moments,Undefined Moments
98228,Unfathomable love,Unfathomable Love
98864,Unlimited Love,Unlimited Love
99234,Unmistakable Message of Love,Unmistakable Message Of Love
2606231,Valentine Powered By Pink,Valentine Powered By Pink
99236,Valentine Saga,Valentine Saga
3329471,Valentine Special Chocolate Cake Half kg,Valentine Special Chocolate Cake Half Kg
99370,Valentines Chocolate Bar 200gms_CHCVALEE001,Valentines Chocolate Bar 200Gms_Chcvalee001
1777657,Vanila,Vanilla Cake
1777668,Vanila,Vanilla Cake
99279,Vanilla _1000_CAKVaniA002,Vanilla Cake
99248,Vanilla _2000_CAKVaniA003,Vanilla Cake
99283,Vanilla _3000_CAKVaniA004,Vanilla Cake
99243,Vanilla _500_CAKVaniA001,Vanilla Cake
1310957,VANILLA CAKE - 1 KG,Vanilla Cake
1310951,VANILLA CAKE - 500 GM,Vanilla Cake
1311659,VANILLA CAKE 1 KG,Vanilla Cake
3249553,Vanilla Fresh Fruit Cream Cake Half kg(FNP BALUGANJ),Vanilla Cake
2944039,Vanilla Maffins(FNP BALUGANJ),Vanilla Muffins
1311215,Vase DE 46,Vase
1310498,VELVET ORCHID,Orchids
620477,Venda Orchid D. Purple,Orchids
620479,Venda Orchid L. Purple,Orchids
98888,Vibrant Orchid Celebration,Orchids
2853534,victoriya,Victoriya
99028,Vivid,Roses
99029,Vivid 10 Roses,Roses
99033,Vivid 12 Roses,Roses
99034,Vivid 24 Roses,Roses
99356,Vochelle Hazelnuts coated with Dairy Milk Chocolate 180gms_CHCVOCHE001,Vochelle Hazelnuts Coated With Dairy Milk Chocolate 180Gms_Chcvoche001
620853,Votive Fragrance Candle Pack of 4 (VK),Votive Fragrance Candle Pack Of 4 (Vk)
1310502,WALL HANGINF,Wall Hanginf
1777670,Walnut brownie,Walnut Brownie
98725,Warm Delight,Warm Delight
98879,Warm Feelings,Warm Feelings
98378,Warm N Best Wishes,Warm N Best Wishes
99237,Warmest Affection,Warmest Affection
98229,Warmth of sunshine,Warmth Of Sunshine
620903,Water Spry Big,Water Spry Big
1983608,White Bush,White Bush
98857,White Carnations,Carnations
99754,White Ceramic Pot Height 4 Inches_CERWHITE001,Ceremic Pot
1777620,WHITE CHOCO CHIPS,White Choco Chips
1777709,WHITE CHOCO CHIPS,White Choco Chips
1777746,WHITE CHOCO CHIPS,White Choco Chips
1777629,WHITE FOREST,White Forest Cake
1777718,WHITE FOREST,White Forest Cake
1777755,WHITE FOREST,White Forest Cake
1310612,WHITE FOREST CAKE 1 KG,White Forest Cake
2996988,white forest cake half kg(fnp agra),White Forest Cake
2785188,white forest cake one kg(fnp agra L),White Forest Cake
99459,White Lady Dries_GEGWHITE001,White Lady Dries_Gegwhite001
99510,White Ponsettia Plant (Height Approx 12 Inches)_PLTWHITE001,Ponsettia Plant
3292720,White Rose Cake Half kg Pineapple(FNP BALUGANJ),Roses With Cake
2874361,white rose(fnp agra),White Roses
98230,White Roses,White Roses
2852887,white roses,White Roses
98379,White Roses Bunch,White Roses
98861,Will You Be Mine,Will You Be Mine
3077756,Will You Be Mine Eggless Standard,Will You Be Mine Eggless Standard
1590085,Willow Basket - (Lbf-2208)-A (Brown),Willow Basket - (Lbf-2208)-A (Brown)
99238,Winter Wonderland,Winter Wonderland
620904,Wire 24 No.,Wire 24 No.
1311275,WIRE SMALL BASKET,Wire Small Basket
98231,With Love,With Love
98380,Wonder Of Gift,Wonder Of Gift
98381,Wonderful,Wonderful
98437,Wondrous wishes,Wondrous Wishes
98858,Wondrous Wishes For You,Wondrous Wishes For You
99568,Wooden Base GEGWoodA004,Wooden Base Gegwooda004
1311228,WOODEN PHOTOFRAME (A BIRTHDAY),Wooden Photoframe (A Birthday)
1311210,WOODEN PINE SMALL,Wooden Pine Small
620847,Wooden Rectangular T Light Holder (Candle),Wooden Rectangular T Light Holder (Candle)
1336959,Wooden Vase Big MK,Wooden Vase
99604,Words Candle Happy Birthday GEGWordA001,Words Candle Happy Birthday Gegworda001
98210,Worlds Best Friendship,Worlds Best Friendship
223581,Wraping Sheet Stand,Wraping Sheet Stand
620860,Wraping Sheet Stand,Wraping Sheet Stand
2715351,WV 045 -FE White,Wv 045 -Fe White
2715352,WV 048 -AEO Black,Wv 048 -Aeo Black
2715353,WV 048 -AEO White,Wv 048 -Aeo White
2715354,WV 057 -DEO,Wv 057 -Deo
2715355,WV 074X2-BIO,Wv 074X2-Bio
2715357,WV 088-IO White,Wv 088-Io White
2715358,WV 093-GE Black,Wv 093-Ge Black
2715359,WV 093-GE White,Wv 093-Ge White
2715362,WV 166-EIO,Wv 166-Eio
